rank,country,cluster,date,rolling_value,is_valid,valid_days,min_valid_days,coverage_ratio,stage,trend,confidence_score,confidence_level,evidence_tier,snapshot_relation,snapshot_source_mode,snapshot_source_date,baseline_marker,delta_previous_numeric,abs_delta_previous_numeric,stage_priority,top_driver_1_name,top_driver_1_value,top_driver_2_name,top_driver_2_value,dominant_driver,driver_concentration_ratio,candidate_reason
2123,Taiwan,escalation,2026-03-05,69.7821,True,7,5,1.0,hoch,stabil,89.42,hoch,full_validity,before_snapshot_source,historical_valid_endpoint,2026-04-13,False,-0.2036,0.2036,2,peak_subscore,74.6571,external_dynamics_subscore,72.8952,,0.2675,high_stage;high_rolling_value
2124,Ukraine,escalation,2026-01-15,82.8839,True,7,5,1.0,sehr hoch,stabil,94.01,hoch,full_validity,before_snapshot_source,historical_valid_endpoint,2026-04-13,False,0.2035,0.2035,3,peak_subscore,91.4,external_dynamics_subscore,89.3667,,0.2757,high_stage;high_rolling_value
2125,Iran,escalation,2025-12-31,84.3589,True,7,5,1.0,sehr hoch,stabil,94.53,hoch,full_validity,before_snapshot_source,historical_valid_endpoint,2026-04-13,False,0.2018,0.2018,3,peak_subscore,91.2857,external_dynamics_subscore,89.7905,,0.2705,high_stage;high_rolling_value
2126,Ukraine,escalation,2025-05-27,83.1071,True,7,5,1.0,sehr hoch,stabil,94.09,hoch,full_validity,before_snapshot_source,historical_valid_endpoint,2026-04-13,False,-0.2018,0.2018,3,peak_subscore,91.2286,external_dynamics_subscore,89.8667,,0.2744,high_stage;high_rolling_value
2127,Russia,escalation,2025-08-20,82.2625,True,7,5,1.0,sehr hoch,stabil,93.79,hoch,full_validity,before_snapshot_source,historical_valid_endpoint,2026-04-13,False,0.2018,0.2018,3,peak_subscore,88.9571,external_dynamics_subscore,87.1619,,0.2703,high_stage;high_rolling_value
2128,Iran,escalation,2025-06-21,82.0786,True,7,5,1.0,sehr hoch,stabil,93.73,hoch,full_validity,before_snapshot_source,historical_valid_endpoint,2026-04-13,False,-0.2018,0.2018,3,peak_subscore,89.6143,external_dynamics_subscore,88.4286,,0.273,high_stage;high_rolling_value
2129,Russia,escalation,2025-08-01,77.6375,True,7,5,1.0,hoch,stabil,92.17,hoch,full_validity,before_snapshot_source,historical_valid_endpoint,2026-04-13,False,0.2018,0.2018,2,peak_subscore,85.5,external_dynamics_subscore,83.719,,0.2753,high_stage;high_rolling_value
2130,Israel,escalation,2025-12-10,72.6625,True,7,5,1.0,hoch,stabil,90.43,hoch,full_validity,before_snapshot_source,historical_valid_endpoint,2026-04-13,False,0.2018,0.2018,2,peak_subscore,80.0143,external_dynamics_subscore,78.619,,0.2753,high_stage;high_rolling_value
2131,Israel,escalation,2026-02-26,71.775,True,7,5,1.0,hoch,stabil,90.12,hoch,full_validity,before_snapshot_source,historical_valid_endpoint,2026-04-13,False,-0.2018,0.2018,2,peak_subscore,79.9714,external_dynamics_subscore,77.7619,,0.2785,high_stage;high_rolling_value
2132,Taiwan,escalation,2026-03-07,69.5232,True,7,5,1.0,hoch,stabil,89.33,hoch,full_validity,before_snapshot_source,historical_valid_endpoint,2026-04-13,False,-0.2018,0.2018,2,peak_subscore,74.4286,external_dynamics_subscore,72.7857,,0.2676,high_stage;high_rolling_value
2133,Iran,escalation,2026-03-11,89.6554,True,7,5,1.0,sehr hoch,stabil,96.38,hoch,full_validity,before_snapshot_source,historical_valid_endpoint,2026-04-13,False,-0.2017,0.2017,3,peak_subscore,95.6286,external_dynamics_subscore,93.8429,,0.2667,high_stage;high_rolling_value
2134,Iran,tension,2025-09-18,94.781,True,7,5,1.0,sehr hoch,stabil,98.17,hoch,full_validity,before_snapshot_source,historical_valid_endpoint,2026-04-13,False,-0.2,0.2,3,crisis_subscore,98.8571,negativity_subscore,94.6714,,0.3477,high_stage;high_rolling_value
2135,Iran,tension,2026-02-04,94.581,True,7,5,1.0,sehr hoch,stabil,98.1,hoch,full_validity,before_snapshot_source,historical_valid_endpoint,2026-04-13,False,-0.2,0.2,3,crisis_subscore,98.8857,negativity_subscore,94.5429,,0.3485,high_stage;high_rolling_value
2136,Ukraine,tension,2025-09-02,93.1048,True,7,5,1.0,sehr hoch,stabil,97.59,hoch,full_validity,before_snapshot_source,historical_valid_endpoint,2026-04-13,False,0.2,0.2,3,crisis_subscore,97.5429,negativity_subscore,93.2714,,0.3492,high_stage;high_rolling_value
2137,Russia,tension,2026-02-20,91.8048,True,7,5,1.0,sehr hoch,stabil,97.13,hoch,full_validity,before_snapshot_source,historical_valid_endpoint,2026-04-13,False,-0.2,0.2,3,crisis_subscore,96.0857,negativity_subscore,92.1,,0.3489,high_stage;high_rolling_value
2138,Ukraine,escalation,2025-08-19,86.8893,True,7,5,1.0,sehr hoch,stabil,95.41,hoch,full_validity,before_snapshot_source,historical_valid_endpoint,2026-04-13,False,0.2,0.2,3,peak_subscore,93.9,external_dynamics_subscore,92.5905,,0.2702,high_stage;high_rolling_value
2139,Ukraine,tension,2025-11-02,83.319,True,7,5,1.0,sehr hoch,stabil,94.16,hoch,full_validity,before_snapshot_source,historical_valid_endpoint,2026-04-13,False,0.2,0.2,3,crisis_subscore,87.5857,negativity_subscore,83.7,,0.3504,high_stage;high_rolling_value
2140,Ukraine,tension,2025-05-09,81.2095,True,7,5,1.0,sehr hoch,stabil,93.42,hoch,full_validity,before_snapshot_source,historical_valid_endpoint,2026-04-13,False,0.2,0.2,3,crisis_subscore,85.8,negativity_subscore,80.6857,,0.3522,high_stage;high_rolling_value
2141,Russia,escalation,2025-11-28,77.6286,True,7,5,1.0,hoch,stabil,92.17,hoch,full_validity,before_snapshot_source,historical_valid_endpoint,2026-04-13,False,-0.2,0.2,2,peak_subscore,86.0714,external_dynamics_subscore,83.9714,,0.2772,high_stage;high_rolling_value
